入札日,執行課名,事業担当課名,工事名,工事場所１市区町村,工事場所１地名１,工事場所１地名２,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,指名業者数,入札形式
20080319,西牟婁建設部,漁港課,田辺漁港海岸津波・高潮危機管理対策緊急工事　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,扇ケ浜　　　　　　　,地内　　　　　　　　,（有）光明電設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,41461350,35242147,35242147,21,指名競争入札
20080319,西牟婁建設部,漁港課,田辺漁港維持修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,磯間　　　　　　　　,地先　　　　　　　　,ワシン建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,441000,0,304500,16,指名競争入札
20080319,西牟婁建設部,漁港課,田辺漁港海岸津波・高潮危機管理対策緊急工事　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,扇ケ浜　　　　　　　,地内　　　　　　　　,（株）斉藤鐵工所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,14955150,12402600,13965000,13,指名競争入札
20080319,西牟婁建設部,管理整備課,白浜海岸海岸環境整備外合併工事　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　白浜町　　,白浜　　　　　　　　,地先　　　　　　　　,（株）明生工業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2893800,2459730,2459730,16,指名競争入札
20080318,有田建設部,道路保全課,吉備金屋線交通安全施設等整備工事　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,庄　　　　　　　　　,地内　　　　　　　　,古川電気水道工事店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,8062950,5964000,7654500,9,指名競争入札
20080318,有田建設部,河川課,有田川広域基幹河川改修工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,上中島　　　　　　　,地内　　　　　　　　,中尾組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,13936650,10847550,13093500,20,指名競争入札
20080318,有田建設部,砂防課,東原上川災害関連緊急砂防工事　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,修理川　　　　　　　,地内　　　　　　　　,紙屋建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,5448450,4107600,5166000,14,指名競争入札
20080318,有田建設部,砂防課,北又谷川通常砂防工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,東大谷　　　　　　　,地内　　　　　　　　,辻井組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,19931100,15501150,15501150,21,指名競争入札
20080318,日高建設部,河川課,日高川　大規模地震対策等河川　設計業務　　　　　　　　　　　　　　　　　　　　　,日高郡　美浜町　　　,田井　　　　　　　　,地内　　　　　　　　,玉野総合コンサルタント（株）和歌山事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,12337500,0,10710000,20,指名競争入札
20080318,日高建設部,砂防課,土生川　通常砂防　工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　日高川町　　,土生　　　　　　　　,地内　　　　　　　　,（株）梶工務店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,47120850,36946350,36946350,22,指名競争入札
20080314,東牟婁新宮建設部,砂防課,新屋敷２地区急傾斜地崩壊対策工事　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　太地町　　,太地　　　　　　　　,地内　　　　　　　　,（有）都建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,12944400,9316650,12295500,17,指名競争入札
20080313,海草建設部,道路建設課,小豆島船所線地方特定道路調査業務　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,六十谷　　　　　　　,地内　　　　　　　　,（株）技研和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,4935000,0,4368000,15,指名競争入札
20080313,海草建設部,道路建設課,奥佐々阪井線　半島振興道路整備工事　　　　　　　　　　　　　　　　　　　　　　　,海草郡　紀美野町　　,下佐々　　　　　　　,地内　　　　　　　　,ショーボンド建設（株）和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,36433950,28066500,32550000,9,指名競争入札
20080313,那賀建設部,下水道課,紀の川中流流域下水道（那賀処理区）那賀浄化センター汚泥処理棟建築機械設備工事　　,岩出市　　　　　　　,中島　　　　　　　　,地内　　　　　　　　,（株）ツジヤ商会　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,56191800,46804800,46804800,4,条件付一般競争入札
20080313,伊都建設部,道路建設課,国道４８０号　特殊改良設計業務　　　　　　　　　　　　　　　　　　　　　　　　　,伊都郡　高野町　　　,花坂　　　　　　　　,～高野山地内　　　　,玉野総合コンサルタント（株）和歌山事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,19456500,0,16989000,15,指名競争入札
20080313,伊都建設部,道路建設課,国道３７１号　道路改築工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,橋本市　　　　　　　,小原田　　　　　　　,地内　　　　　　　　,（株）窪田建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,18853800,13454700,17692500,10,指名競争入札
20080313,日高建設部,河川課,上野川　堤防改修　工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,御坊市　　　　　　　,名田町　上野　　　　,地内　　　　　　　　,（有）紀州エンジニアリング　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2102100,0,1627500,16,指名競争入札
20080313,日高建設部,住宅環境課,県営住宅藤田団地２－４－４８号室　改修工事　　　　　　　　　　　　　　　　　　　,御坊市　　　　　　　,藤田町　吉田　　　　,地内　　　　　　　　,（株）玉井組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2401350,0,2278500,12,指名競争入札
20080312,海草建設部,道路建設課,興加茂郷停車場線道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,下津町曽根田　　　　,地内　　　　　　　　,落合組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,29997450,22610700,28192500,17,指名競争入札
20080312,西牟婁建設部,道路保全課,国道３１１号交通安全施設等整備工事　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　上富田町　,市ノ瀬　　　　　　　,地内　　　　　　　　,（株）清本組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3528000,2448600,3349500,11,指名競争入札
20080312,西牟婁建設部,道路保全課,国道３７１号（上こうら橋ほか）橋りょう震災対策工事　　　　　　　　　　　　　　　,田辺市　　　　　　　,龍神村龍神　　　　　,地内　　　　　　　　,ショーボンド建設（株）和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,13386450,9168600,10290000,21,指名競争入札
20080312,西牟婁建設部,道路保全課,国道１６８号特定交通安全施設等整備工事　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,本宮町本宮　　　　　,地内　　　　　　　　,山下土木工業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,16929150,12812100,16075500,20,指名競争入札
20080312,西牟婁建設部,河川課,富田川（馬川工区）広域基幹河川改修工事　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　上富田町　,朝来　　　　　　　　,地内　　　　　　　　,橋本組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,15472800,11916450,14700000,20,指名競争入札
20080312,西牟婁建設部,河川課,富田川（馬川工区）広域基幹河川改修工事　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　上富田町　,朝来　　　　　　　　,地内　　　　　　　　,小嶋組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,13680450,10551450,13471500,20,指名競争入札
20080312,西牟婁建設部,河川課,左会津川水系津波対策樋門改良基礎調査業務　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,上屋敷外　　　　　　,地内　　　　　　　　,（株）建設技術研究所大阪本社　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3034500,0,2572500,15,指名競争入札
20080312,西牟婁建設部,河川課,出井川河川修繕業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,新庄町　　　　　　　,地内　　　　　　　　,（株）紀の国設備　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1202250,0,1134000,20,指名競争入札
20080312,西牟婁建設部,砂防課,小郷谷川砂防修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　上富田町　,岡　　　　　　　　　,地内　　　　　　　　,丸三建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2924250,2061150,2772000,20,指名競争入札
20080312,西牟婁建設部,漁港課,田辺漁港漁港海岸環境整備工事　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,扇ケ浜　　　　　　　,地先　　　　　　　　,（株）西組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,49915950,39675300,39675300,16,指名競争入札
20080311,有田建設部,道路建設課,国道４２４号道路改築工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,修理川　　　　　　　,地内　　　　　　　　,（株）滝組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,82185600,69021750,61740000,13,条件付一般競争入札
20080310,東牟婁新宮建設部,河川課,佐野川総合流域防災工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,新宮市　　　　　　　,三輪崎　　　　　　　,地内　　　　　　　　,川上組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,12770100,9854250,12253500,18,指名競争入札
20080306,那賀建設部,道路政策課,和歌山打田線外道路調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　　,岩出市　　　　　　　,宮　　　　　　　　　,外地内　　　　　　　,（株）近代技研　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,871500,0,787500,12,指名競争入札
20080306,伊都建設部,道路建設課,国道４８０号　道路改築工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,伊都郡　かつらぎ町　,平　　　　　　　　　,地内　　　　　　　　,（株）平井組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,42157500,32676000,39900000,18,指名競争入札
20080305,海草建設部,道路建設課,国道４２４号小規模道路改良設計業務　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,上谷　　　　　　　　,地内　　　　　　　　,（株）修成建設コンサルタント和歌山事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,4725000,0,4305000,15,指名競争入札
20080305,海草建設部,道路政策課,国道４２４号道路改良測量業務　　　　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,上谷　　　　　　　　,外地内　　　　　　　,（株）パスコ和歌山支店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,4935000,0,4011000,15,指名競争入札
20080305,西牟婁建設部,道路保全課,国道１６８号特定交通安全施設等整備工事　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,本宮町本宮　　　　　,地内　　　　　　　　,山下建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,11177250,8459850,10615500,20,指名競争入札
20080305,西牟婁建設部,砂防課,堅田地区特殊急傾斜地崩壊対策工事　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　白浜町　　,堅田　　　　　　　　,地内　　　　　　　　,玉置建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1789200,0,1449000,20,指名競争入札
20080305,西牟婁建設部,砂防課,稲成川通常砂防外合併工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,稲成町　　　　　　　,地内　　　　　　　　,ワシン建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,15253350,11936400,14700000,20,指名競争入札
20080305,西牟婁建設部,砂防課,上町地区特殊急傾斜地崩壊対策工事　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　白浜町　　,日置　　　　　　　　,地内　　　　　　　　,日置川開発（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1896300,0,1764000,20,指名競争入札
20080305,西牟婁建設部,砂防課,高原地区災害緊急砂防事業外合併工事　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,中辺路町高原　　　　,地内　　　　　　　　,井谷建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,4291350,2898000,4116000,20,指名競争入札
20080305,西牟婁建設部,砂防課,稲成川通常砂防工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,稲成町　　　　　　　,地内　　　　　　　　,川﨑組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,15809850,12517050,15015000,20,指名競争入札
20080305,西牟婁建設部,管理整備課,文里港海岸津波・高潮危機管理対策緊急設計業務　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,新庄町　　　　　　　,地内　　　　　　　　,三井共同建設コンサルタント（株）関西支社　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2572500,0,2467500,15,指名競争入札
20080304,有田建設部,道路建設課,吉備金屋線地方特定道路整備工事　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,西丹生図　　　　　　,地内　　　　　　　　,浅井組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2279550,0,2142000,19,指名競争入札
20080304,有田建設部,道路建設課,御坊湯浅線小規模道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,唐尾　　　　　　　　,地内　　　　　　　　,石川建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1113000,0,1046220,20,指名競争入札
20080304,有田建設部,砂防課,西ヶ峯地区砂防調査外合併業務　　　　　　　　　　　　　　　　　　　　　　　　　　,有田郡　有田川町　　,西ケ峯　　　　　　　,地内　　　　　　　　,応用地質（株）和歌山支店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,441000,0,367500,15,指名競争入札
20080304,有田建設部,砂防課,前田（２）地区急傾斜地崩壊対策工事　　　　　　　　　　　　　　　　　　　　　　　,有田郡　広川町　　　,前田　　　　　　　　,地内　　　　　　　　,（株）栗川組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,12394200,8769600,10762500,18,指名競争入札
20080303,伊都建設部,道路建設課,国道４８０号　道路改築工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,伊都郡　かつらぎ町　,滝　　　　　　　　　,外地内　　　　　　　,竹本組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,11746350,9104550,11130000,20,指名競争入札
20080228,海草建設部,道路建設課,西脇山口線（六十谷）道路改良調査業務　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,六十谷　　　　　　　,地内　　　　　　　　,（株）関西総合補償コンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,399000,0,362250,15,指名競争入札
20080228,海草建設部,道路保全課,新和歌浦梅原線橋りょう長命化対策外合併業務　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,伝法橋南ノ丁外　　　,地内　　　　　　　　,（株）トーニチコンサルタント西日本支社　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6342000,0,5775000,15,指名競争入札
20080228,海草建設部,道路保全課,紀ノ川停車場線地方道路交付金外合併工事　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,市小路　　　　　　　,地内　　　　　　　　,木下建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,14697900,10544100,10544100,16,指名競争入札
