平成２６年度４月１日から平成２６年度３月３１日までの分,,,,,,,,,,,
入札日,執行課名,事業担当課,工事番号,工事名,工事場所　,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,応札業者数,入札形式
20150325,有田建設部,砂防課,平成２６年度　調砂　第４号－６,下津木地区基礎調査（土石流）業務,有田郡広川町下津木地内,青葉コンサルタント株式会社,8888400,6840961,8413200,10,一般競争入札
20150325,有田振興局建設部,道路局　道路建設課,平成２７年度　地特　第２５号,海南金屋線地方特定道路整備工事,有田郡有田川町糸野外地内,株式会社コスモライン,4425840,3869649,3871044,17,一般競争入札
20150325,有田建設部,砂防課,平成２６年度　急傾斜　第３８－３０号,吉田地区急傾斜地崩壊対策設計業務,有田郡有田川町小川地内,株式会社ウエスコ和歌山営業所,2926800,2296160,2894400,15,一般競争入札
20150325,有田建設部,砂防課,平成２６年度　急傾斜　第３８－３０号－３,吉田地区急傾斜地崩壊対策測量業務,有田郡有田川町小川地内,梶野測量設計,1393200,1013951,1039176,8,一般競争入札
20150325,有田建設部,砂防課,平成２６年度　急傾斜　第３８－３０号－２,吉田地区急傾斜地崩壊対策調査業務,有田郡有田川町小川地内,和歌山航測株式会社,2635200,2063679,2066040,29,一般競争入札
20150325,有田振興局建設部,道路局　道路保全課,平成２７年度　地特　第２６号,吉備金屋線地方特定道路整備発注者支援外合併業務,有田郡有田川町明王寺外地内,和建技術株式会社,12981600,10767480,12528000,4,一般競争入札
20150325,有田振興局建設部,道路局　道路建設課,平成２７年度　小道改　第４０６号,境川金屋線小規模道路改良発注者支援業務,有田郡有田川町境川外地内,和建技術株式会社,12981600,10785297,12528000,4,一般競争入札
20150325,有田建設部,道路建設課,平成２６年度　道改交金　第３２号－１７,国道４８０号道路改良工事,有田郡有田川町長谷川外地内,株式会社木根電設,5404320,4671984,4714200,6,一般競争入札
20150325,有田建設部,砂防課,平成２６年度　調急　第４号－７,沼谷地区外基礎調査（急傾斜）業務,有田郡有田川町沼谷外地内,株式会社石井コンサルタント,14947200,11254503,14180400,10,一般競争入札
20150325,有田建設部,砂防課,平成２６年度　調急　第４－３０号－２,上六川地区外基礎調査（急傾斜）外合併業務,有田郡有田川町上六川外地内,和歌山航測株式会社,17604000,13293565,16718400,9,一般競争入札
20150325,有田建設部,砂防課,平成２６年度　調急　第４－３０号,西ケ峯地区外基礎調査（急傾斜）外合併業務,有田郡有田川町西ケ峯外地内,株式会社中山綜合コンサルタント,17949600,13799576,16956000,10,一般競争入札
20150325,有田建設部,砂防課,平成２６年度　調急　第４－３０号－３,長谷川地区基礎調査（急傾斜）業務,有田郡有田川町長谷川地内,株式会社近畿コンサルタント,13424400,10368933,12744000,10,一般競争入札
20150325,有田建設部,道路保全課,平成２６年度　県災防　第４－１号,美里龍神線道路災害防除工事,有田郡有田川町遠井地内,株式会社辻本組,32185080,29271336,29274156,31,一般競争入札
20150325,公共建築課,都市住宅局　公共建築課,平成２６年度　営　第１０２号,北河岸宿舎（東敷地）解体撤去工事,和歌山市堀止東二丁目地内,株式会社小池組,107159760,100346694,100364400,14,一般競争入札（総合評価）
20150325,有田振興局建設部,河川・下水道局　河川課,平成２７年度　災発支　第２号,有田川外河川災害復旧発注者支援業務,有田市宮原町須谷外地内,株式会社石井コンサルタント,12981600,10288530,12582000,3,一般競争入札
20150325,公共建築課,都市住宅局　公共建築課,平成２６年度　営　第１０１号,和歌山北高校西校舎複合施設屋外整備他工事,和歌山市西庄地内,有限会社芳野組,48081600,44225690,44388000,6,一般競争入札（総合評価）
20150324,日高建設部,河川・下水道局　砂防課,平成２６年度　調急　第５－３０号,阿尾地区（外）　急傾斜地基礎調査（外）合併　業務,日高郡日高町阿尾（外）地内,株式会社三紀屋測量,26568000,20865242,25196400,6,一般競争入札
20150324,海草建設部,道路局　道路建設課,平成２７年度　地特　第２０号,引尾下津線地方特定道路整備発注者支援業務,海南市下津町大窪外地内,株式会社データ技研,12668400,10498372,12409200,5,一般競争入札
20150324,日高建設部,河川・下水道局　砂防課,平成２６年度　調急　第５－３０号－３,羽六地区　急傾斜地基礎調査（外）合併　業務,日高郡印南町羽六地内,株式会社日進コンサルタント,25671600,19327006,23760000,6,一般競争入札
20150324,海草建設部,河川・下水道局　河川課,平成２６年度　防交金　第２０１号－３,加茂川河川整備発注者支援業務,海南市下津町方外地内,和歌山航測株式会社,12668400,10097577,12414600,4,一般競争入札
20150324,海草建設部,道路建設課,平成２６年度　小道改　第３５３号－２,海南吉備線小規模道路改良調査業務,海南市下津町百垣内地内,株式会社岡本設計,1609200,1220286,1221480,13,一般競争入札
20150324,海草建設部,道路局　道路保全課,平成２６年度　道保交金　第９０５－９号－４,岩出海南線外交付金道路保全工事,和歌山市禰宜外地内,有限会社川崎組,11508480,10180263,10797840,3,一般競争入札
20150324,海草建設部,都市政策課,平成２６年度　公整　第１号－２,紀三井寺緑地外公園整備工事,和歌山市毛見外地内,有限会社光華園,4602960,4132757,4134240,24,一般競争入札
20150324,海草建設部,河川・下水道局　河川課,平成２６年度　防交金　第１０６号－６,亀の川河川整備発注者支援業務,和歌山市内原外地内,ワコウコンサルタント株式会社,12668400,10411465,12398400,4,一般競争入札
20150324,海草建設部,砂防課,平成２６年度　調急　第３－３１号－４,興地区外基礎調査外合併業務,海南市下津町興外地内,株式会社岡本設計,17992800,13542314,16632000,11,一般競争入札
20150324,東牟婁新宮建設部,河川・下水道局　河川課,平成２６年度　広域河川　第６０１号,熊野川河川整備工事,新宮市熊野川町田長地内,株式会社海邊組,60203520,54513288,54653400,11,一般競争入札（総合評価）
20150324,日高建設部,河川・下水道局　砂防課,平成２６年度　調急　第５号－５,高野地区　急傾斜地基礎調査（外）合併　業務,日高郡みなべ町高野地内,有限会社ヤマニシ,14612400,11066948,13608000,6,一般競争入札
20150324,海草建設部,道路局　道路保全課,平成２７年度　舗補　第１００号,国道３７０号外舗装補修工事,海草郡紀美野町吉野外地内,有限会社和西建設,17472240,15792492,15798240,28,一般競争入札
20150324,海草建設部,道路建設課,平成２６年度　道改交金　第１１号－５,国道３７０号道路改良調査業務,海草郡紀美野町桂瀬外地内,株式会社浜名技術コンサルタント和歌山事務所,5583600,4391119,4403052,27,一般競争入札
20150324,伊都建設部,道路建設課,平成２６年度　道改交金　第１４号－３１,国道３７１号　道路改良工事,橋本市御幸辻地内,株式会社天野組,104758920,94816023,95421240,15,一般競争入札（総合評価）
20150324,伊都建設部,道路建設課,平成２６年度　道改交金　第１４号－３０,国道３７１号　道路改良調査業務,橋本市御幸辻地内,株式会社ウエスコ和歌山営業所,648000,516591,518400,14,一般競争入札
20150324,東牟婁串本建設部,道路局　道路建設課,平成２７年度　長命　第７号,国道３７１号外橋りょう長命化対策外発注者支援業務,東牟婁郡古座川町一雨外地内,和歌山航測株式会社,12549600,10065625,12528000,3,一般競争入札
20150324,日高建設部,道路局　道路保全課,平成２７年度　県交　第５号,国道４２４号（外）　交通安全施設等整備　発注者支援業務,日高郡みなべ町東本庄（外）地内,株式会社石井コンサルタント,12981600,10359796,12582000,5,一般競争入札
20150324,那賀建設部,道路局　道路保全課,平成２７年度　長命　第２号,国道４２４号外橋りょう長命化対策発注者支援業務,紀の川市貴志川町井ノ口外地内,株式会社シーエスエス,12765600,10100169,12101400,5,一般競争入札
20150324,海草建設部,道路保全課,平成２６年度　交安交金　第３０２－５号－６,国道４２４号交付金交通安全工事,海南市七山地内,中田組,16489440,14571506,14709600,7,一般競争入札
20150324,海草建設部,道路保全課,平成２６年度　交安交金　第３０２－５号－３,国道４２４号交付金交通安全工事,海南市野上中地内,株式会社石原組,6193800,5597139,5605200,8,一般競争入札
20150324,那賀建設部,河川・下水道局　河川課,平成２６年度　防交金　第３０２号－５,根来川河川整備設計業務,岩出市川尻地内,和歌山航測株式会社,8337600,6369101,6379734,21,一般競争入札
20150324,那賀建設部,河川・下水道局　河川課,平成２６年度　防交金　第３０２号－４,根来川外河川整備発注者支援業務,岩出市川尻外地内,株式会社シーエスエス,12765600,10408170,12101400,4,一般競争入札
20150324,那賀建設部,河川・下水道局　砂防課,平成２６年度　砂防　第１０２号－５,最上地区砂防（地すべり対策）地質調査業務,紀の川市桃山町最上地内,株式会社近代技研,5076000,4080503,4085208,28,一般競争入札
20150324,伊都建設部,道路局　道路建設課,平成２７年度　地特　第４号,山田御幸辻停車場線　地方特定道路整備発注者支援業務,橋本市菖蒲谷外地内,株式会社シーエスエス,12981600,10694118,12306600,5,一般競争入札
20150324,日高建設部,河川・下水道局　河川課,平成２６年度　堤改　第５０４号,志賀川（外）　堤防改修　発注者支援業務,日高郡日高町志賀（外）地内,株式会社三紀屋測量,12981600,10260233,12636000,5,一般競争入札
20150324,海草建設部,河川・下水道局　河川課,平成２６年度　防交金　第１０５号－９,七瀬川河川整備発注者支援業務,和歌山市西田井外地内,和歌山航測株式会社,12668400,10265257,12414600,4,一般競争入札
20150324,海草建設部,道路局　道路建設課,平成２７年度　地特　第１９号－２,秋月海南線地方特定道路整備工事,海南市多田外地内,株式会社ライオンズ興産,13004280,11612678,11734200,4,一般競争入札
20150324,海草建設部,道路局　道路建設課,平成２７年度　地特　第１９号,秋月海南線地方特定道路整備発注者支援業務,海南市多田外地内,株式会社南紀航測センター,12668400,9929898,12376800,4,一般競争入札
20150324,海草建設部,砂防課,平成２６年度　調急　第３－３１号－２,小畑地区外基礎調査外合併業務,海南市下津町小畑外地内,株式会社オーシーティー,20962800,16433923,19764000,12,一般競争入札
20150324,公共建築課,公共建築課,平成２６年度　営　第２号－１０,消防学校屋内訓練場機械設備工事,和歌山市加太地内,株式会社小薮設備,22143240,19870682,20483280,2,一般競争入札
20150324,公共建築課,公共建築課,平成２６年度　営　第２号－７,消防学校高層訓練棟機械設備工事,和歌山市加太地内,株式会社小薮設備,36430560,33572510,35889480,2,一般競争入札（総合評価）
20150324,公共建築課,公共建築課,平成２６年度　営　第２号－６,消防学校高層訓練棟電気設備工事,和歌山市加太地内,第一電機設備工業株式会社,54608040,50025489,50199480,11,一般競争入札（総合評価）
20150324,公共建築課,公共建築課,平成２６年度　営　第２号－１３,消防学校水難救助訓練施設機械設備工事,和歌山市加太地内,株式会社小薮設備,49690800,45670490,46213200,4,一般競争入札（総合評価）
20150324,公共建築課,公共建築課,平成２６年度　営　第２号－１２,消防学校水難救助訓練施設他電気設備工事,和歌山市加太地内,協栄電気株式会社,80915760,73914618,74158200,12,一般競争入札（総合評価）
20150324,東牟婁串本建設部,道路局　道路建設課,平成２６年度　地特　第３８号－６,上富田すさみ線地方特定道路整備工事,西牟婁郡すさみ町江住地内,有限会社日高ライン,5030640,4346369,4354128,18,一般競争入札
20150324,那賀建設部,道路局　道路建設課,平成２７年度　地特　第１１号,泉佐野岩出線外1線外地方特定道路整備発注者支援業務,岩出市高瀬外地内,西畑測量設計株式会社,12765600,10230992,12376800,4,一般競争入札
20150324,那賀建設部,道路局　道路保全課,平成２７年度　舗補　第２号－２,泉佐野打田線外舗装補修工事,紀の川市重行外地内,株式会社杖村舗装建設,7242480,6380246,6382800,19,一般競争入札
20150324,日高建設部,河川・下水道局　砂防課,平成２６年度　調急　第５－３０号－４,大引地区（外）　急傾斜地基礎調査（外）合併　業務,日高郡由良町大引（外）地内,株式会社マエモト,15271200,11586241,14191200,6,一般競争入札
20150324,海草建設部,砂防課,平成２６年度　調急　第３－３１号－３,田地区外基礎調査外合併業務,海草郡紀美野町田外地内,株式会社センダイ工部コンサルタント,19710000,15321113,18684000,11,一般競争入札
20150324,日高建設部,河川・下水道局　砂防課,平成２６年度　砂防　第１０号－４,土生川　砂防　発注者支援業務,日高郡日高川町土生（外）地内,株式会社日進コンサルタント,12981600,10526433,12711600,5,一般競争入札
20150324,伊都建設部,道路局　道路建設課,平成２７年度　地特　第５号,那賀かつらぎ線　地方特定道路整備発注者支援業務,伊都郡かつらぎ町笠田中外地内,株式会社石井コンサルタント,12981600,10465647,12582000,5,一般競争入札
20150324,日高建設部,港湾空港局　港湾漁港整備課,平成２７年度　県単港整　第４－１号,日高港　県単港湾施設整備　調査業務,御坊市塩屋町北塩屋地先,有限会社日廣技研,777600,549457,756000,3,一般競争入札
20150324,日高建設部,港湾整備課,平成２６年度　港湾受託　第１号－３,日高港　港湾受託　工事,日高郡美浜町浜ノ瀬地先,株式会社池田土木,56816640,51939894,52736400,7,一般競争入札（総合評価）
20150324,日高建設部,港湾整備課,平成２６年度　港湾受託　第１号－２,日高港　港湾受託　工事,日高郡美浜町浜ノ瀬地先,株式会社中村建設,84311280,77692218,77725440,7,一般競争入札（総合評価）
20150324,日高建設部,河川・下水道局　河川課,平成２６年度　２３年災　第１－３号－６,日高川　災害復旧助成　工事,日高郡日高川町皆瀬地内,北村建設株式会社,35222040,31284163,31908600,11,一般競争入札（総合評価）
20150324,日高建設部,河川・下水道局　河川課,平成２６年度　２３年災助成　第１－１号－１１,日高川　災害復旧助成　発注者支援業務,日高郡日高川町入野（外）地内,有限会社ヤマニシ,12981600,10494992,12657600,5,一般競争入札
20150324,日高建設部,河川・下水道局　河川課,平成２６年度　災発支　第３号,日高川（外）　災害復旧　発注者支援業務,日高郡日高川町熊野川（外）地内,有限会社成和測量設計事務所,12981600,10322067,12668400,5,一般競争入札
20150324,海草建設部,道路局　道路建設課,平成２７年度　地特　第１３号,粉河加太線地方特定道路整備発注者支援業務,和歌山市田屋外地内,株式会社シーエスエス,12668400,10109847,12009600,5,一般競争入札
20150324,日高建設部,道路局　道路建設課,平成２７年度　地特　第３２号,芳養清川線　地方特定道路整備　発注者支援業務,日高郡みなべ町清川（外）地内,株式会社日進コンサルタント,12981600,10304250,12582000,5,一般競争入札
20150324,海草建設部,道路局　道路保全課,平成２７年度　長命　第１号,岬加太港線外橋りょう長命化対策発注者支援業務,和歌山市加太外地内,株式会社イーホッシュ,12668400,10477924,12290400,7,一般競争入札
20150324,海草建設部,道路局　道路保全課,平成２６年度　道保交金　第３０７－３３号,岬加太港線交付金道路保全工事,和歌山市加太地内,有限会社西尾組,18863280,16707962,16755120,7,一般競争入札
20150324,海草建設部,道路保全課,平成２６年度　道保交金　第３０７－３号,岬加太港線交付金道路保全合併工事,和歌山市加太地内,株式会社三愛基礎工業,18134280,16079591,17589960,2,一般競争入札
20150324,海草建設部,砂防課,平成２６年度　調急　第３－１号－４,毛原中地区外基礎調査外合併業務,海草郡紀美野町毛原中外地内,和建技術株式会社,18198000,13704123,17280000,11,一般競争入札
20150324,東牟婁串本建設部,河川・下水道局　砂防課,平成２６年度　砂防　第２１号－４,夜ヶ谷川砂防発注者支援業務,東牟婁郡串本町二色地内,和歌山航測株式会社,12549600,9848811,12528000,3,一般競争入札
20150324,伊都建設部,河川・下水道局　河川課,平成２７年度　災発支　第１号,有田川　河川災害復旧発注者支援業務,伊都郡かつらぎ町花園新子外地内,青葉コンサルタント株式会社,12981600,10660581,12625200,6,一般競争入札
20150324,海草建設部,道路局　道路保全課,平成２７年度　道維修　第１号,和歌山海南線外道路維持修繕工事,和歌山市中島外地内,大揚興業株式会社,7260840,6076706,6260760,2,一般競争入札
20150324,海草建設部,道路局　道路建設課,平成２７年度　地特　第１４号,和歌山橋本線地方特定道路整備発注者支援業務,和歌山市和田外地内,株式会社シーエスエス,12668400,10513709,12009600,5,一般競争入札
20150324,海草建設部,河川・下水道局　河川課,平成２６年度　床上特緊　第５０１号－１４,和田川河川整備発注者支援業務,和歌山市和田外地内,ワコウコンサルタント株式会社,12668400,10427824,12398400,4,一般競争入札
20150324,日高建設部,河川・下水道局　砂防課,平成２６年度　調急　第５－３０号－２,和田地区　急傾斜地基礎調査（外）合併　業務,日高郡美浜町和田地内,有限会社成和測量設計事務所,21427200,16843240,19958400,6,一般競争入札
20150323,西牟婁建設部,公共建築課,平成２６年度　西営委　第２０号,なぎ看護学校管理棟空調取替工事設計業務,新宮市蜂伏地内,川一級建築事務所,1976400,1529716,1532520,5,一般競争入札
20150323,西牟婁建設部,河川・下水道局　砂防課,平成２６年度　砂防　第１０９号－４,芦立地区砂防測量設計業務,田辺市中辺路町内井川地内,日本工営株式会社和歌山営業所,4698000,3569043,3606120,8,一般競争入札
20150323,東牟婁新宮建設部,河川・下水道局　砂防課,平成２６年度　調急　第８－３０号,井鹿地区外急傾斜地基礎調査外合併業務,東牟婁郡那智勝浦町井鹿外地内,有限会社熊野路測量設計,26222400,19954427,24894000,4,一般競争入札
20150323,東牟婁新宮建設部,河川・下水道局　砂防課,平成２６年度　調急　第８－３０号－３,宇久井地区外急傾斜地基礎調査外合併業務,東牟婁郡那智勝浦町宇久井外地内,有限会社熊野路測量設計,25228800,19461303,23954400,4,一般競争入札
20150323,西牟婁建設部,河川・下水道局　砂防課,平成２６年度　砂防　第１０８号－４,高原地区砂防解析業務,田辺市中辺路町高原地内,国土防災技術株式会社和歌山営業所,3229200,2533241,2535840,12,一般競争入札
20150323,西牟婁建設部,河川・下水道局　砂防課,平成２６年度　砂防　第１０８号－５,高原地区砂防調査業務,田辺市中辺路町高原地内,和建技術株式会社,11610000,9442854,9459180,30,一般競争入札
20150323,西牟婁建設部,河川・下水道局　砂防課,平成２６年度　砂防　第１０８号－６,高原地区砂防調査業務,田辺市中辺路町高原地内,有限会社熊野路測量設計,13737600,11538004,11566800,24,一般競争入札
20150323,西牟婁建設部,道路局　道路保全課,平成２６年度　道保交金　第６０２－８号－５,国道３１１号（北郡トンネル照明更新）交付金道路保全工事,田辺市中辺路町北郡地内,永春電気水道工業所,28531440,25468903,25522560,21,一般競争入札
20150323,西牟婁建設部,道路局　道路保全課,平成２７年度　県交　第６号,国道３１１号外交通安全施設等整備発注者支援業務,田辺市中辺路町栗栖川外地内,小川測量設計株式会社,12981600,10204687,12074400,6,一般競争入札
20150323,西牟婁建設部,河川・下水道局　河川課,平成２６年度　防交金　第２０５－３０号－２,左会津川河川整備工事,田辺市古尾外地内,株式会社奥平工務店,13316400,11545575,11558160,12,一般競争入札
20150323,東牟婁新宮建設部,河川・下水道局　砂防課,平成２６年度　調急　第８－３０号－２,篠尾地区外急傾斜地基礎調査外合併業務,新宮市熊野川町篠尾外地内,有限会社熊野路測量設計,24246000,18840768,23025600,4,一般競争入札
20150323,西牟婁建設部,道路局　道路保全課,平成２６年度　交安交金　第６０９－５号－６,秋津川田辺線交付金交通安全工事,田辺市稲成町地内,株式会社小谷組,5795280,5117880,5118120,47,一般競争入札
20150323,西牟婁建設部,道路局　道路建設課,平成２６年度　小道改　第６０３号－３,長野上秋津線小規模道路改良工事,田辺市長野地内,株式会社目良組,9510480,8350390,8359200,8,一般競争入札
20150323,西牟婁建設部,道路局　道路保全課,平成２７年度　道維修　第６号－１３,田辺白浜線外道路維持修繕測量業務,西牟婁振興局建設部管内一円,株式会社熊野実測,2473200,1825747,2332800,8,一般競争入札
