平成２３年４月１日から平成２４年３月３１日までの分,,,,,,,,,,,
入札日,執行課名,事業担当課,工事番号,工事名,工事場所　,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,応札業者数,入札形式
20120327,西牟婁建設部,河川課,平成２３年度　県債　災害査定　第３号,田辺龍神線道路災害復旧測量業務,田辺市上秋津地内,株式会社熊野実測,1596000,1134381,1403850,9,一般競争入札
20120327,海草建設部,河川課,平成２３年度　堤改　第３０３号－４,土入川堤防改修工事,和歌山市湊地内,株式会社希真産業,6603450,5775863,5779935,22,一般競争入札
20120327,海草建設部,河川課,平成２３年度　堤改　第３０３号－３,土入川堤防改修調査業務,和歌山市湊地内,東設計工房,2404500,1851491,1860915,12,一般競争入札
20120327,有田建設部,道路建設課,平成２３年度　道改交金　第１２７－１号,楠本小川線道路改良工事,有田郡有田川町小川地内,株式会社中屋組,52952550,46864910,46887750,23,一般競争入札（総合評価）
20120327,西牟婁建設部,河川課,平成２３年度　県災　第１０７号－１９,日高川外河川災害復旧測量業務,田辺市龍神村福井外地内,有限会社龍和興業,2541000,1875036,2404500,8,一般競争入札
20120327,西牟婁建設部,港湾整備課,平成２３年度　港整　第８－２５号,日置港港湾施設整備（長寿命化）調査・計画策定業務,西牟婁郡白浜町日置地先,株式会社データ技研,9670500,7519087,7557427,15,一般競争入札
20120327,西牟婁建設部,河川課,平成２３年度　県災　第１０７号－２６,富田川河川災害復旧工事,田辺市中辺路町真砂地内,有限会社アセスメント,21756000,19523616,19580400,2,一般競争入札
20120327,西牟婁建設部,港湾整備課,平成２３年度　港整　第８－２４号,文里港港湾施設整備（長寿命化）調査・計画策定業務,田辺市文里外地先,株式会社エース和歌山営業所,11392500,8522855,8565900,14,一般競争入札
20120327,西牟婁建設部,河川課,平成２３年度　河地交金　第４０６号－３,芳養川河川整備工事,田辺市中芳養地内,株式会社小谷組,6555150,5595453,6554100,2,一般競争入札
20120327,海草建設部,道路建設課,平成２３年度　地特　第２４号－４,野上清水線地方特定道路整備工事,海草郡紀美野町中田地内,株式会社杖村舗装建設,12262950,10715274,10741500,26,一般競争入札
20120327,海草建設部,道路建設課,平成２３年度　地特　第２４号－５,野上清水線地方特定道路整備発注者支援業務,海草郡紀美野町中田外地内,株式会社石井コンサルタント,12169500,9554666,10122000,10,一般競争入札
20120327,西牟婁建設部,道路建設課,平成２３年度　広改交金　第５０３号－２,龍神十津川線道路改良外合併工事,田辺市龍神村丹生ノ川地内,ヨシモト建設,8993250,7800225,8368500,4,一般競争入札
20120327,海草建設部,道路保全課,平成２４年度　道維修　第１号,和歌山海南線外道路排水ポンプ電気設備点検維持修繕工事,和歌山市中島外地内,大揚興業株式会社,9320850,7427127,7476000,3,一般競争入札
20120327,海草建設部,道路保全課,平成２３年度　道保防災　第３１０－１２号－２,和歌山貝塚線交付金道路保全工事,和歌山市滝畑地内,株式会社畑中産業,9845850,8612374,8635200,17,一般競争入札
20120327,海草建設部,河川課,平成２３年度　河交金　第３０３号－５,和歌川（和田川）河川整備発注者支援業務,和歌山市三葛外地内,株式会社シーエスエス,12169500,9600843,10031700,10,一般競争入札
20120326,那賀建設部,道路建設課,平成２３年度　広域　第２号－１５,紀の里地区（西脇工区）道路側溝その２工事,紀の川市麻生津中外地内,大志組,6037500,5286814,5304600,6,一般競争入札
20120326,那賀建設部,道路建設課,平成２３年度　広域　第２号－１７,紀の里地区用水施設移設計画基本設計業務,紀の川市荒見外地内,株式会社南紀航測センター,9324000,7149037,7226668,11,一般競争入札
20120326,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第４２７号,国道１６８号道路災害復旧工事,新宮市高田地内,井筒建設株式会社,5947200,5081020,5176500,5,一般競争入札
20120326,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第４３０号,国道１６８号道路災害復旧工事,新宮市高田地内,有限会社新英,23339400,20445722,21000000,7,一般競争入札
20120326,東牟婁新宮建設部,河川課,平成２３年度　県災　第８号－３,国道１６８号道路災害復旧工事,新宮市南檜杖地内,岡山組,23317350,20285913,20300700,8,一般競争入札
20120326,那賀建設部,道路建設課,平成２３年度　地特　第７号－７,和歌山橋本線外地方特定道路整備発注者支援業務,紀の川市遠方外地内,西畑測量設計株式会社,12064500,9870493,10003350,10,一般競争入札
20120323,伊都建設部,河川課,平成２３年度　河地交金　第２０１号－３,橋本川　河川整備調査解析業務,橋本市東家外地内,株式会社東京建設コンサルタント和歌山営業所,3622500,2885605,2944200,6,一般競争入札
20120323,伊都建設部,砂防課,平成２３年度　砂防　第１０１号－５,慶賀野地区　砂防調査解析業務,橋本市慶賀野地内,株式会社エイト日本技術開発和歌山支店,5334000,4324042,4389000,10,一般競争入札
20120323,伊都建設部,道路保全課,平成２３年度　道保防災　第１０１－１３号,国道３７０号（観音橋）　橋りょう補修調査設計業務,伊都郡かつらぎ町新城外地内,株式会社エース和歌山営業所,8704500,6582075,6599250,38,一般競争入札
20120323,伊都建設部,道路保全課,平成２３年度　道保防災　第１０２－１２号,国道３７１号　交付金道路保全地辷調査解析業務,伊都郡高野町相ノ浦地内,国際航業株式会社和歌山営業所,3517500,2904906,2954700,9,一般競争入札
20120323,伊都建設部,道路建設課,平成２３年度　道改交金　第１５号,国道３７１号　道路改良工事,橋本市彦谷地内,株式会社世紀工業,24006150,21018745,21021000,17,一般競争入札
20120323,伊都建設部,道路建設課,平成２３年度　道改交金　第１５号－２,国道３７１号　道路改良工事,橋本市横座地内,和大興業株式会社,6980400,6009301,6014400,22,一般競争入札
20120323,伊都建設部,道路建設課,平成２３年度　小道改　第４号－４,国道４８０号　小規模道路改良設計業務,伊都郡かつらぎ町花園北寺地内,ワコウコンサルタント株式会社,1711500,1305331,1311161,20,一般競争入札
20120323,伊都建設部,道路建設課,平成２３年度　小道改　第４号－３,国道４８０号　小規模道路改良測量業務,伊都郡かつらぎ町花園北寺地内,株式会社近畿コンサルタント,3076500,2248815,2257312,28,一般競争入札
20120323,伊都建設部,道路建設課,平成２３年度　道改交金　第３０－３号－４,国道４８０号　道路改良環境影響調査合併業務,伊都郡高野町高野山地内,キタイ設計株式会社和歌山事務所,8358000,6408069,6413400,17,一般競争入札
20120323,伊都建設部,道路建設課,平成２３年度　道改交金　第３０－３号－５,国道４８０号　道路改良図面作成・修正業務,伊都郡高野町高野山地内,株式会社近代技研,3853500,3112938,3159765,12,一般競争入札
20120323,伊都建設部,道路建設課,平成２３年度　地特　第５号－４,那賀かつらぎ線外　地方特定道路整備図面作成・修正業務,伊都郡かつらぎ町笠田中外地内,株式会社近代技研,3969000,3214022,3254475,13,一般競争入札
20120322,西牟婁建設部,河川課,平成２３年度　県債　２３年災　第９５２号,国道３７１号道路災害復旧工事,田辺市中辺路町栗栖川地内,中平建設株式会社,148475250,127865545,127967700,8,一般競争入札（総合評価）
20120322,西牟婁建設部,河川課,平成２３年度　２３年災　第１１５５号,国道３７１号道路災害復旧工事,田辺市龍神村龍神地内,川口建設株式会社,98077350,86932889,87419850,5,一般競争入札（総合評価）
20120322,西牟婁建設部,河川課,平成２３年度　県災　第１０７号－１１,大塔川河川災害復旧工事,田辺市本宮町川湯外地内,株式会社仲建設,83392050,72723608,73095750,2,一般競争入札（総合評価）
20120322,西牟婁建設部,河川課,平成２３年度　県債　２３年災　第１１６３号,田辺龍神線道路災害復旧工事,田辺市秋津川地内,株式会社松本組,151515000,129729898,129763200,29,一般競争入札（総合評価）
20120322,西牟婁建設部,河川課,平成２３年度　県債　２３年災　第１１６９号,龍神十津川線道路災害復旧工事,田辺市龍神村殿原地内,株式会社池田土木,436602600,372921086,381817800,9,一般競争入札（総合評価）
20120322,西牟婁建設部,河川課,平成２３年度　県債　２３年災　第１１７４号,龍神中辺路線道路災害復旧工事,田辺市中辺路町水上地内,株式会社田中組,190747200,166335772,166740000,29,一般競争入札（総合評価）
20120321,日高建設部,砂防課,平成２３年度　砂防　第１２号,だいご谷川　砂防　工事,日高郡日高川町三十井川地内,株式会社清水,30492000,26385831,26617500,5,一般競争入札（総合評価）
20120321,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第６８５号,井鹿川河川災害復旧工事,東牟婁郡那智勝浦町井鹿地内,有限会社玉置造園,2964150,2573617,2940000,3,一般競争入札
20120321,有田建設部,砂防課,平成２３年度　災緊砂　第１９号,横野地区外災害緊急砂防工事,有田郡有田川町谷外地内,生石組,5482050,4626601,4693500,6,一般競争入札
20120321,有田建設部,道路建設課,平成２３年度　道改交金　第１２６－１号－４,吉備金屋線道路改良調査業務,有田郡有田川町明王寺地内,株式会社近代技研,3517500,2695984,2696190,16,一般競争入札
20120321,伊都建設部,道路建設課,平成２３年度　道改交金　第１０１号－３,橋本五條線　道路改良工事,橋本市恋野外地内,関西建設株式会社,250950,210954,212625,13,一般競争入札
20120321,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第６８２号,玉置川河川災害復旧工事,新宮市熊野川町玉置口地内,株式会社松根組,58943850,52552500,52710000,2,一般競争入札（総合評価）
20120321,東牟婁串本建設部,河川課,平成２３年度　２３年災　第９６１号,古座川河川災害復旧工事,東牟婁郡串本町西向地内,株式会社坂井組,24811500,21291025,24810450,1,一般競争入札
20120321,有田建設部,河川課,平成２３年度　２３年災　第１０２１号,国道３７１号道路災害復旧工事,有田郡有田川町上湯川地内,株式会社谷組,129158400,109627707,109693500,14,一般競争入札（総合評価）
20120321,日高建設部,道路建設課,平成２３年度　道改交金　第２３号－１５,国道４２４号　道路改良　工事,日高郡日高川町滝頭地内,株式会社幸輝開発,14764050,12776685,12782595,8,一般競争入札
20120321,日高建設部,道路建設課,平成２３年度　道改交金　第２３号－１６,国道４２４号　道路改良　工事,日高郡日高川町滝頭地内,北村建設株式会社,14847000,12901620,12999000,8,一般競争入札
20120321,海草建設部,道路保全課,平成２３年度　道保交金　第３０６－１号－４,新和歌浦梅原線交付金道路保全工事,和歌山市加納町外地内,株式会社土井電設工業,10881150,9559608,9574950,24,一般競争入札
20120321,海草建設部,道路建設課,平成２３年度　公共街路　第１号－１５,西脇山口線（園部・六十谷）道路改良工事,和歌山市園部地内,大晶建設株式会社,93813300,82722931,83107500,23,一般競争入札（総合評価）
20120321,東牟婁串本建設部,河川課,平成２３年度　２３年災　第２５３号,太間川河川災害復旧工事,西牟婁郡すさみ町太間川地内,有限会社松本建設,47329800,40658275,47323500,2,一般競争入札（総合評価）
20120321,東牟婁新宮建設部,砂防課,平成２３年度　砂防　第２８号－２,長谷川砂防工事（平成２３年台風１２号災害復旧）,東牟婁郡那智勝浦町井関地内,有限会社上浦組,83081250,74576610,74760000,5,一般競争入札（総合評価）
20120321,東牟婁新宮建設部,河川課,平成２３年度　県債　２３年災　第１０１４号,長谷川砂防災害復旧工事,東牟婁郡那智勝浦町井関地内,有限会社小阪組,79272900,69443211,71284500,4,一般競争入札（総合評価）
20120321,日高建設部,河川課,平成２３年度　２３年災　第１１６４号,田辺龍神線　道路災害復旧　工事,日高郡みなべ町清川地内,株式会社池田土木,74449200,65168927,65234400,6,一般競争入札（総合評価）
20120321,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第７１５号,那智勝浦古座川線道路災害復旧工事,東牟婁郡那智勝浦町二河地内,曽越建設,3995250,3407862,3449250,2,一般競争入札
20120321,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第７１４号,那智勝浦古座川線道路災害復旧工事,東牟婁郡那智勝浦町井関地内,福本工務店,3035550,2637493,2638965,6,一般競争入札
20120321,日高建設部,河川課,平成２３年度　２３年災　第５４０号,南部川　河川災害復旧（外）　合併工事,日高郡みなべ町西本庄地内,株式会社井口組,68098800,58957773,59745000,10,一般競争入札（総合評価）
20120321,有田建設部,砂防課,平成２３年度　災緊砂　第１１号,二川１・二川２地区外災害緊急砂防工事,有田郡有田川町二川外地内,株式会社河田有紀地質基礎,5203800,4385388,4514559,1,一般競争入札
20120321,和歌山下津港湾事務所,港湾整備課,平成２３年度　港整　第１－１１号－２,和歌山下津港　港湾施設整備工事,和歌山市青岸地内,株式会社協和開発,23245950,20052294,20149500,15,一般競争入札
20120321,和歌山下津港湾事務所,港湾整備課,平成２３年度　港整　第１－１号－２,和歌山下津港　港湾施設整備工事,和歌山市青岸地内,永岡建設,19982550,17213820,17218950,33,一般競争入札
20120321,和歌山下津港湾事務所,港湾整備課,平成２３年度　港整　第６－１１号,和歌山下津港（青岸橋）　港湾施設整備（既存）工事,和歌山市湊地内,有限会社阪口塗装,91368900,79239026,79556400,20,一般競争入札（総合評価）
20120321,和歌山下津港湾事務所,港湾整備課,平成２３年度　港整　第６－１１号－２,和歌山下津港（青岸橋）　港湾施設整備（既存）工事,和歌山市湊地内,株式会社上野山塗工所,65229150,57420616,57593550,17,一般競争入札（総合評価）
20120321,伊都建設部,道路建設課,平成２３年度　地特　第４号－８,和歌山橋本線　地方特定道路整備工事,伊都郡かつらぎ町東渋田地内,三矢推進工業株式会社,4748100,4085887,4091850,8,一般競争入札
20120321,海草建設部,河川課,平成２３年度　河地交金　第２１６号,和歌川外河川整備工事,和歌山市塩屋５丁目外地内,富士通株式会社西日本営業本部,57441300,49192366,56175000,1,一般競争入札（総合評価）
20120319,日高建設部,道路建設課,平成２３年度　２３年災　第２１号,たかの金屋線　道路災害復旧（外）　合併工事,日高郡日高川町高津尾地内,有限会社森岡産業,26992350,23776961,23807700,25,一般競争入札
20120319,日高建設部,河川課,平成２３年度　２３年災　第２７４号,愛川　河川災害復旧　工事,日高郡日高川町愛川地内,株式会社美山組,30749250,26568056,29820000,8,一般競争入札（総合評価）
20120319,海草建設部,道路建設課,平成２３年度　道改交金　第１１９－１号－２,海南金屋線道路改良工事,海南市重根地内,株式会社中原組,38683050,34265939,34524000,16,一般競争入札（総合評価）
20120319,那賀建設部,道路建設課,平成２３年度　広域　第２号－１６,紀の里地区（横谷工区）道路その３工事,紀の川市横谷地内,株式会社川嶋工業,85417500,75717600,76064100,30,一般競争入札（総合評価）
20120319,西牟婁建設部,河川課,平成２３年度　県災　第１０７号－１２,熊野川外河川災害復旧測量設計業務,田辺市本宮町大津荷外地内,株式会社果無,2299500,1706979,2184000,9,一般競争入札
20120319,日高建設部,河川課,平成２３年度　２３年災　第２８５号,軽井川　河川災害復旧（外）　合併工事,日高郡みなべ町清川地内,株式会社龍神組,25691400,22045378,25410000,3,一般競争入札
20120319,西牟婁建設部,河川課,平成２３年度　２３年災　第２２７号,高原谷川河川災害復旧工事,田辺市中辺路町高原地内,株式会社堀組,32169900,27319922,32130000,1,一般競争入札（総合評価）
20120319,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第７０３号,国道１６８号道路災害復旧工事,新宮市相賀地内,株式会社河邊組,30213750,26415663,26437950,9,一般競争入札（総合評価）
20120319,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第７００号,国道１６８号道路災害復旧工事,新宮市南檜杖地内,株式会社大畑建設,23569350,20556810,20577900,14,一般競争入札
20120319,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第４２８号,国道１６８号道路災害復旧工事,新宮市高田地内,株式会社河邊組,32649750,28293025,28567350,11,一般競争入札（総合評価）
20120319,日高建設部,道路建設課,平成２３年度　小道改　第３号－４,国道４２４号　小規模道路改良　調査業務,日高郡みなべ町清川地内,株式会社阪和測量設計,8022000,6649418,6671700,15,一般競争入札
20120319,西牟婁建設部,河川課,平成２３年度　県災　第１０７号－１６,左会津川外河川災害復旧測量設計業務,田辺市上万呂外地内,株式会社初山,5491500,4199577,5208000,9,一般競争入札
20120319,那賀建設部,砂防課,平成２３年度　砂防　第１０３号－５,最上地区砂防（地すべり対策）工事,紀の川市桃山町最上地内,小田建設株式会社,90596100,80170208,80913000,28,一般競争入札（総合評価）
20120319,日高建設部,河川課,平成２３年度　２３年災　第４７３号,初湯川　河川災害復旧　工事,日高郡日高川町上初湯川地内,株式会社サライ,23610300,20336483,23520000,2,一般競争入札
20120319,日高建設部,河川課,平成２３年度　２３年災　第４７０号,初湯川　河川災害復旧　工事,日高郡日高川町上初湯川地内,株式会社市川組,41777400,35722291,39687900,8,一般競争入札（総合評価）
20120319,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第１２０２号,川関橋橋梁災害復旧工事,東牟婁郡那智勝浦町川関地内,有限会社朝日建設,12623100,10946777,10964100,5,一般競争入札
20120319,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第１１７７号－２,太田川河川災害復旧工事,東牟婁郡那智勝浦町口色川地内,井筒建設株式会社,41950650,36603598,39433275,2,一般競争入札（総合評価）
20120319,海草建設部,河川課,平成２３年度　河交金　第１０４号－３,土入川河川整備工事,和歌山市湊地内,築港建材株式会社,69674850,62545874,62569500,11,一般競争入札（総合評価）
20120319,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第７２４号,那智勝浦熊野川線道路災害復旧工事,新宮市熊野川町滝本地内,有限会社中川建設,32095350,27991941,31500000,2,一般競争入札（総合評価）
20120319,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第７１７号,那智勝浦古座川線道路災害復旧工事,東牟婁郡那智勝浦町南平野?二河地内,井筒建設株式会社,35389200,31002041,31235400,4,一般競争入札（総合評価）
20120319,日高建設部,河川課,平成２３年度　２３年災　第１０８１号,南部川　河川災害復旧　工事,日高郡みなべ町西本庄地内,株式会社岩本興産,32629800,28796730,28948500,6,一般競争入札（総合評価）
20120319,日高建設部,河川課,平成２３年度　２３年災　第１０８５号,南部川　河川災害復旧　工事,日高郡みなべ町清川地内,株式会社田中建設,34629000,29686390,34282500,2,一般競争入札（総合評価）
20120319,日高建設部,河川課,平成２３年度　２３年災　第３１４号,南部川　河川災害復旧（外）　合併工事,日高郡みなべ町広野地内,株式会社岩本興産,35841750,30820100,35490000,2,一般競争入札（総合評価）
20120319,日高建設部,河川課,平成２３年度　２３年災　第８８１号,日高川　河川災害復旧　工事,日高郡日高川町皆瀬地内,児玉建設,44766750,39709035,40288500,8,一般競争入札（総合評価）
20120319,日高建設部,河川課,平成２３年度　２３年災　第７７１号,日高川　河川災害復旧（外）　合併工事,日高郡日高川町和佐地内,株式会社市川組,32212950,28120178,28261800,6,一般競争入札（総合評価）
20120319,日高建設部,河川課,平成２３年度　２３年災　第７７０号,日高川　河川災害復旧（外）　合併工事,日高郡日高川町和佐地内,株式会社坂本組,41297550,36130067,41008800,6,一般競争入札（総合評価）
20120319,西牟婁建設部,河川課,平成２３年度　県災　第１０７号－１８,富田川河川災害復旧工事,西牟婁郡白浜町庄川地内,有限会社建設タナカ,13613250,12193115,12251925,5,一般競争入札
20120319,西牟婁建設部,河川課,平成２３年度　県災　第１０７号－２１,富田川河川災害復旧工事,西牟婁郡上富田町生馬地内,有限会社建設タナカ,12567450,10765108,10851750,5,一般競争入札
20120319,西牟婁建設部,河川課,平成２３年度　県災　第１０７号－１７,富田川河川災害復旧工事,西牟婁郡白浜町内ノ川地内,有限会社和商,15517950,14027606,14700000,4,一般競争入札
20120319,西牟婁建設部,河川課,平成２３年度　県災　第１０７号－１３,富田川外河川災害復旧測量設計業務,西牟婁郡上富田町岩田外地内,株式会社三黄測量事務所,10111500,7458551,9597000,8,一般競争入札
20120319,西牟婁建設部,河川課,平成２３年度　県災　第１０７号－１５,芳養川外河川災害復旧測量設計業務,田辺市上芳養外地内,株式会社サン技研コンサルタンツ,3181500,2451096,3013500,8,一般競争入札
20120319,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第９７８号,北山川河川災害復旧工事,東牟婁郡北山村七色地内,株式会社下山組,42532350,37846701,37944900,5,一般競争入札（総合評価）
20120319,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第９７７号,北山川河川災害復旧工事,東牟婁郡北山村大沼地内,下山建設工業有限会社,30122400,26225991,26439000,4,一般競争入札（総合評価）
20120319,西牟婁建設部,河川課,平成２３年度　県災　第１０７号－１４,和田川外河川災害復旧測量設計業務,田辺市和田外地内,菅根測量株式会社,3003000,2283042,2845500,9,一般競争入札
20120316,伊都建設部,道路建設課,平成２３年度　県債　広域　第１号－１１,紀の川左岸地区　（仮称かつらぎ２工区６号橋）上部製作架設工事,伊都郡かつらぎ町平沼田地内,株式会社小池組,82263300,73172112,79485000,2,一般競争入札（総合評価）
20120316,伊都建設部,道路建設課,平成２３年度　県債　道改交金　第３０－２号－８,国道４８０号　道路改良工事,伊都郡高野町高野山地内,株式会社ハウスアラメント,86449650,75686142,76118700,20,一般競争入札（総合評価）
20120316,日高建設部,砂防課,平成２３年度　災緊砂　第２８号－２,市井川２地区　災害緊急砂防　工事,日高郡みなべ町市井川地内,有限会社下村重機,2784600,2361839,2505300,2,一般競争入札
20120316,西牟婁建設部,河川課,平成２３年度　県債　災害査定　第１号,長野上秋津線道路災害復旧測量調査設計業務,田辺市長野地内,株式会社建設技術研究所大阪本社,15645000,12112978,12281850,15,一般競争入札
20120314,公共建築課,公共建築課,平成２３年度　営　第２号－１０,御坊警察署宿舎機械設備工事,御坊市湯川町財部地内,紀南電設株式会社,75092850,67995824,68011650,5,一般競争入札（総合評価）
20120314,東牟婁串本建設部,河川課,平成２３年度　２３年災　第４１３号,国道３７１号道路災害復旧工事,東牟婁郡古座川町蔵土地内,有限会社竹本組,55461000,48838356,55182750,3,一般競争入札（総合評価）
20120314,西牟婁建設部,河川課,平成２３年度　２３年災　第６３４号,国道３７１号道路災害復旧工事,田辺市谷野口地内,株式会社堀組,98241150,87397815,96068700,1,一般競争入札（総合評価）
20120314,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第２６５号,那智山勝浦線道路災害復旧工事,東牟婁郡那智勝浦町市野々地内,ヤナセ建設,3507000,3018735,3024000,5,一般競争入札
20120314,東牟婁新宮建設部,河川課,平成２３年度　２３年災　第２６８号,那智山勝浦線道路災害復旧工事,東牟婁郡那智勝浦町市野々地内,株式会社松根組,4926600,4272043,4281900,8,一般競争入札
