平成２５年度４月１日から平成２５年度３月３１日までの分,,,,,,,,,,,
入札日,執行課名,事業担当課,工事番号,工事名,工事場所　,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,応札業者数,入札形式
20140325,海草建設部,道路保全課,平成２６年度　県交　第１００号,岩出海南線交通安全施設等整備発注者支援業務,海南市岡田外地内,株式会社南紀航測センター,12182400,9925512,11772000,7,一般競争入札
20140325,海草建設部,道路建設課,平成２６年度　地特　第２１号,岩出野上線地方特定道路整備発注者支援業務,海草郡紀美野町動木外地内,株式会社石井コンサルタント,12182400,10073947,11772000,7,一般競争入札
20140325,海草建設部,道路建設課,平成２５年度　地特　第１９号－５,興加茂郷停車場線地方特定道路整備発注者支援合併業務,海南市下津町興外地内,株式会社データ技研,12182400,9580473,11772000,7,一般競争入札
20140325,日高建設部,道路建設課,平成２６年度　地特　第３１号－２,御坊湯浅線　地方特定道路整備　発注者支援業務,日高郡由良町衣奈（外）地内,株式会社日進コンサルタント,12495600,9840152,11988000,7,一般競争入札
20140325,伊都建設部,道路建設課,平成２５年度　小道改　第１０８号,高野天川線　小規模道路改良工事,伊都郡高野町高野山地内,上土谷組,9872280,8833345,9702720,1,一般競争入札
20140325,西牟婁建設部,道路保全課,平成２５年度　道保交金　第６０２－３８号,国道３１１号（皆地トンネル照明更新）交付金道路保全工事,田辺市本宮町皆地地内,タナカ電業所,33864480,30377913,30466800,11,一般競争入札（総合評価）
20140325,伊都建設部,道路保全課,平成２６年度　道維修　第３号－７,国道３７０号外　道路管理工事,伊都郡九度山町下古沢外地内,株式会社福孝組,19542600,17541102,17576060,2,一般競争入札
20140325,海草建設部,道路建設課,平成２５年度　道改交金　第９－１号－２,国道３７０号道路改良工事,海南市沖野々地内,株式会社中原組,16275600,14661990,14682600,9,一般競争入札
20140325,日高建設部,道路保全課,平成２６年度　長命　第５号,国道４２４号（外）　橋りょう長命化対策　発注者支援業務,日高郡みなべ町滝（外）地内,株式会社石井コンサルタント,12495600,10059091,11988000,6,一般競争入札
20140325,伊都建設部,道路保全課,平成２６年度　道維修　第３号－２,山田岸上線道路維持修繕道路排水設備点検整備業務,橋本市神野々地内,雪本電機工業所,1742040,1446400,1512000,3,一般競争入札
20140325,日高建設部,河川課,平成２５年度　堤改　第５０４号－４,志賀川（外）　堤防改修　発注者支援業務,日高郡日高町志賀（外）地内,株式会社三紀屋測量,12495600,10190253,11826000,7,一般競争入札
20140325,日高建設部,河川課,平成２５年度　防交金　第１１１－３０号,切目川　河川整備　発注者支援業務,日高郡印南町島田（外）地内,有限会社成和測量設計事務所,12495600,10116601,12042000,7,一般競争入札
20140325,西牟婁建設部,道路保全課,平成２５年度　道保交金　第６０６－８号,田辺龍神線（虎ヶ峰トンネル照明更新）交付金道路保全工事,田辺市龍神村柳瀬地内,有限会社光明電設,30173040,26945209,27145800,13,一般競争入札（総合評価）
20140325,日高建設部,河川課,平成２５年度　災発支　第１号,日高川　河川災害復旧　発注者支援業務,日高郡日高川町入野（外）地内,株式会社日進コンサルタント,12495600,9952144,11988000,7,一般競争入札
20140325,日高建設部,河川課,平成２５年度　２３年災助成　第１－１号－５,日高川　災害復旧助成　発注者支援業務,日高郡日高川町入野（外）地内,有限会社ヤマニシ,12495600,10327468,11847600,7,一般競争入札
20140325,海草建設部,河川課,平成２５年度　防交金　第１０９－３０号,日方川河川整備発注者支援業務,海南市日方外地内,和歌山航測株式会社,12182400,9767246,11815200,7,一般競争入札
20140325,日高建設部,道路建設課,平成２５年度　道改交金　第１３３号－４,芳養清川線　道路改良　調査設計業務,日高郡みなべ町清川（外）地内,アジア航測株式会社和歌山営業所,3866400,3175340,3184920,6,一般競争入札
20140325,海草建設部,道路建設課,平成２５年度　道改交金　第１２０－３１号,野上清水線道路改良測量業務,海草郡紀美野町坂本地内,株式会社タニガキ建工,8208000,6130909,6132240,31,一般競争入札
20140324,東牟婁串本建設部,道路保全課,平成２５年度　道保交金　第７０１－３号－５,すさみ古座線(長瀬橋)交付金道路保全工事,西牟婁郡すさみ町佐本中地内,有限会社南建設,1831680,1628848,1667520,8,一般競争入札
20140324,海草建設部,道路保全課,平成２５年度　交安交金　第３０３－５号－３,岩出海南線交付金交通安全工事,海南市岡田地内,株式会社関組,523800,453629,460296,6,一般競争入札
20140324,西牟婁建設部,砂防課,平成２５年度　砂防　第１１２号－３,高原地区砂防発注者支援業務,田辺市中辺路町高原地内,株式会社初山,12495600,9885554,11739600,5,一般競争入札
20140324,西牟婁建設部,道路保全課,平成２６年度　県交　第６号,国道１６８号外交通安全施設等整備発注者支援業務,田辺市本宮町本宮外地内,株式会社果無,12495600,9804840,11556000,6,一般競争入札
20140324,西牟婁建設部,道路保全課,平成２６年度　長命　第６号,国道３１１号外橋梁長命化対策発注者支援業務,田辺市中辺路町野中外地内,小川測量設計株式会社,12495600,10385987,11804400,6,一般競争入札
20140324,西牟婁建設部,河川課,平成２５年度　防交金　第２０４号－６,左会津川河川整備発注者支援業務,田辺市古尾地内,有限会社南紀測量,12495600,9998555,11556000,5,一般競争入札
20140324,西牟婁建設部,道路保全課,平成２６年度　道維修　第６号－１３,田辺白浜線外道路維持修繕測量業務,西牟婁振興局建設部管内一円,紀勢測量,2484000,1847960,2359800,11,一般競争入札
20140324,西牟婁建設部,道路保全課,平成２６年度　県災防　第６号,田辺龍神線外道路災害防除発注者支援業務,田辺市上秋津外地内,日高測量設計株式会社,12495600,10017725,11620800,5,一般競争入札
20140324,西牟婁建設部,道路保全課,平成２６年度　県災防　第６号－２,田辺龍神線外道路災害防除発注者支援業務,田辺市中辺路町水上外地内,日高測量設計株式会社,12495600,10262896,11869200,5,一般競争入札
20140324,西牟婁建設部,道路建設課,平成２６年度　地特　第３５号－２,白浜温泉線外地方特定道路整備発注者支援業務,西牟婁郡白浜町富田外地内,テクノ富貴株式会社,12495600,10124672,11869200,5,一般競争入札
20140324,西牟婁建設部,道路建設課,平成２６年度　地特　第３５号,白浜温泉線外地方特定道路整備発注者支援業務,西牟婁郡白浜町富田外地内,テクノ富貴株式会社,12495600,10197316,11491200,6,一般競争入札
20140324,西牟婁建設部,道路建設課,平成２５年度　地特　第３２号－５,白浜温泉線地方特定道路整備調査解析業務,西牟婁郡白浜町才野地内,パシフィックコンサルタンツ株式会社和歌山事務所,7635600,6076836,6156000,9,一般競争入札
20140324,西牟婁建設部,道路保全課,平成２６年度　舗補　第６号,文里湊線外舗装補修工事,田辺市下屋敷町地内,株式会社清本組,4573800,4062720,4069440,6,一般競争入札
20140320,有田建設部,道路建設課,平成２６年度　地特　第２５号,海南金屋線地方特定道路整備発注者支援業務,有田郡有田川町中野外地内,和建技術株式会社,12495600,9983421,11804400,7,一般競争入札
20140320,有田建設部,道路建設課,平成２６年度　小道改　第４０６号,境川金屋線小規模道路改良発注者支援業務,有田郡有田川町境川外地内,株式会社シーエスエス,12495600,9952144,11858400,7,一般競争入札
20140320,伊都建設部,河川課,平成２５年度　防交金　第１０１－３０号,橋本川　河川整備発注者支援業務,橋本市小原田外地内,青葉コンサルタント株式会社,12495600,10037904,12085200,8,一般競争入札
20140320,伊都建設部,道路建設課,平成２６年度　小道改　第２号,国道３７１号　小規模道路改良発注者支援業務,橋本市橋谷外地内,株式会社データ技研,12495600,9991493,12096000,8,一般競争入札
20140320,伊都建設部,道路保全課,平成２６年度　県災防　第３号,国道３７１号（高野龍神スカイライン）　道路災害防除発注者支援業務,伊都郡高野町高野山外地内,株式会社石井コンサルタント,12495600,9929948,11988000,6,一般競争入札
20140320,伊都建設部,道路建設課,平成２６年度　小道改　第２号－２,国道３７１号外　小規模道路改良発注者支援業務,橋本市橋谷外地内,ワコウコンサルタント株式会社,12495600,10021761,12096000,8,一般競争入札
20140320,日高建設部,道路建設課,平成２５年度　道改交金　第２２号－８,国道４２４号　道路改良（外）合併　調査設計業務,日高郡みなべ町清川地内,株式会社阪和測量設計,3726000,3017952,3049488,3,一般競争入札
20140320,有田建設部,道路保全課,平成２６年度　県災防　第４号,国道４２４号道路災害防除発注者支援業務,有田郡有田川町西ケ峯外地内,株式会社石井コンサルタント,12495600,9835108,11988000,7,一般競争入札
20140320,伊都建設部,道路建設課,平成２６年度　小道改　第５号,国道４８０号　小規模道路改良発注者支援業務,伊都郡かつらぎ町志賀?花園梁瀬外地内,株式会社シーエスエス,12495600,9802822,11858400,8,一般競争入札
20140320,伊都建設部,道路建設課,平成２６年度　地特　第１号,山田岸上線　地方特定道路整備発注者支援業務,橋本市吉原?神野々外地内,株式会社シーエスエス,12495600,9806857,11858400,9,一般競争入札
20140320,東牟婁新宮建設部,道路建設課,平成２６年度　地特　第４１号,長井古座線地方特定道路整備発注者支援業務,東牟婁郡那智勝浦町中里外地内,和歌山航測株式会社,12387600,9861982,12009600,4,一般競争入札
20140320,伊都建設部,道路建設課,平成２６年度　地特　第４号,那賀かつらぎ線　地方特定道路整備発注者支援業務,伊都郡かつらぎ町笠田中外地内,株式会社データ技研,12495600,10107520,12096000,9,一般競争入札
20140320,有田建設部,河川課,平成２５年度　防交金　第２０２－３０号,有田川広域河川改修発注者支援業務,有田郡有田川町上中島外地内,株式会社石井コンサルタント,12495600,9839143,11988000,7,一般競争入札
20140320,伊都建設部,道路建設課,平成２６年度　地特　第２号,和歌山橋本線　地方特定道路整備発注者支援業務,伊都郡かつらぎ町西渋田?東渋田外地内,株式会社データ技研,12495600,9894635,12096000,9,一般競争入札
20140320,伊都建設部,道路建設課,平成２６年度　地特　第２号－２,和歌山橋本線　地方特定道路整備発注者支援業務,伊都郡かつらぎ町西渋田?東渋田外地内,和建技術株式会社,12495600,10358745,11804400,9,一般競争入札
20140319,有田建設部,砂防課,平成２５年度　調急　第４号－５,宮川地区外基礎調査（急傾斜）外合併業務,有田郡有田川町宮川外地内,菅根測量株式会社,15735600,12032025,12084120,10,一般競争入札
20140319,有田建設部,砂防課,平成２５年度　砂防　第１１６－５号－４,宮本谷川外砂防関係施設緊急点検業務,有田郡有田川町沼外地内,和歌山航測株式会社,10292400,7783873,10152000,7,一般競争入札
20140319,有田建設部,道路建設課,平成２５年度　道改交金　第２０号－９,国道４２４号道路改良工事,有田郡有田川町西ケ峯地内,木下建設株式会社,11241720,9906410,9917640,16,一般競争入札
20140319,有田建設部,道路建設課,平成２５年度　県債　道改交金　第２０号－８,国道４２４号道路改良工事,有田郡有田川町瀬井地内,株式会社中屋組,99814680,90300209,90374400,18,一般競争入札（総合評価）
20140319,有田建設部,道路建設課,平成２５年度　道改交金　第３０号－６,国道４８０号道路改良工事,有田郡有田川町板尾地内,有限会社協和土木,6062040,5432136,5473980,3,一般競争入札
20140319,有田建設部,砂防課,平成２５年度　砂防　第１１６－５号－２,西向地区外砂防関係施設緊急点検業務,有田市下中島外地内,株式会社石井コンサルタント,16783200,12614238,15876000,7,一般競争入札
20140319,有田建設部,砂防課,平成２５年度　砂防　第１１６－５号,楠本地区外砂防関係施設緊急点検業務,有田郡有田川町楠本外地内,株式会社タニガキ建工,3639600,2732952,2759400,2,一般競争入札
20140319,有田建設部,道路保全課,平成２５年度　道保交金　第４０８－３２号,美里龍神線交付金道路保全工事,有田郡有田川町清水地内,浅井組,27867240,25084868,25195320,19,一般競争入札
20140319,有田建設部,河川課,平成２５年度　防交金　第２０２－３０号－２,有田川広域河川改修工事,有田郡有田川町上中島地内,株式会社田中建設,17500320,15816846,15852240,32,一般競争入札
20140319,有田建設部,道路建設課,平成２５年度　道改交金　第１２２号－５,有田湯浅線道路改良工事,有田郡湯浅町田地内,有限会社北條建設,4199040,3768323,3782268,9,一般競争入札
20140319,有田建設部,道路建設課,平成２５年度　道改交金　第１２２号－８,有田湯浅線道路改良工事,有田郡湯浅町栖原地内,株式会社山東組,20834280,18711209,18727200,23,一般競争入札
20140319,有田建設部,砂防課,平成２５年度　砂防　第１１６－５号－３,渕川外砂防関係施設緊急点検業務,有田市宮原町東外地内,和歌山航測株式会社,16405200,12635422,16200000,7,一般競争入札
20140318,那賀建設部,道路建設課,平成２５年度　地特　第６号－６,かつらぎ桃山線外地方特定道路整備外合併発注者支援業務,紀の川市下鞆渕外地内,西畑測量設計株式会社,12495600,10014698,11934000,7,一般競争入札
20140318,那賀建設部,道路建設課,平成２５年度　道改交金　第１０７号－７,かつらぎ桃山線道路改良設計業務,紀の川市桃山町黒川地内,株式会社石井コンサルタント,3520800,2669093,2687040,15,一般競争入札
20140318,那賀建設部,道路建設課,平成２５年度　道改交金　第１０７号－６,かつらぎ桃山線道路改良調査業務,紀の川市桃山町黒川地内,ワコウコンサルタント株式会社,3294000,2633024,2634120,29,一般競争入札
20140318,東牟婁串本建設部,道路建設課,平成２５年度　道改交金　第１３９号－７,すさみ古座線道路改良設計業務,西牟婁郡すさみ町周参見地内,小川測量設計株式会社,2008800,1531899,1900800,9,一般競争入札
20140318,海草建設部,砂防課,平成２５年度　砂防　第３号－２,ケンギョウ谷川砂防工事,海南市下津町興地内,株式会社西山重機,21351600,19337071,19359000,8,一般競争入札
20140318,海草建設部,海草建設部,平成２５年度　スポーツ　第１号－３,ビッグホエール駐車場整備工事,和歌山市手平２丁目地内,株式会社井内屋種苗園,12671640,11270284,11271960,32,一般競争入札
20140318,海草建設部,砂防課,平成２５年度　砂防　第１１６－２号,海南工事事務所管内砂防関係施設緊急点検業務,海南市日方外地内,有限会社岡本土木技術,19440000,15306525,19224000,7,一般競争入札
20140318,那賀建設部,道路建設課,平成２５年度　道改交金　第１１１号－３,垣内貴志川線道路改良調査業務,紀の川市貴志川町岸小野外地内,株式会社オオバ和歌山営業所,5378400,4039607,4067280,5,一般競争入札
20140318,日高建設部,砂防課,平成２５年度　急傾斜　第８号－３,柿垣内地区　急傾斜地崩壊対策　工事,日高郡みなべ町高野地内,株式会社光修建設,6497280,5773178,5790960,24,一般競争入札
20140318,東牟婁串本建設部,道路保全課,平成２５年度　道保交金　第７０２－３１号,樫野串本線交付金道路保全工事,東牟婁郡串本町樫野地内,有限会社南建設,27273240,24201230,24235200,9,一般競争入札
20140318,海草建設部,道路建設課,平成２５年度　小道改　第３０１号－４,岩出海南線小規模道路改良工事,和歌山市平尾外地内,有限会社和西建設,7082640,6331517,6339600,11,一般競争入札
20140318,那賀建設部,道路建設課,平成２５年度　道改交金　第１０８号－４,岩出野上線道路改良調査業務,紀の川市貴志川町神戸外地内,株式会社オオバ和歌山営業所,7225200,5447274,5464800,6,一般競争入札
20140318,海草建設部,河川課,平成２５年度　防交金　第１０７号－１０,亀の川河川整備発注者支援業務,和歌山市内原外地内,ワコウコンサルタント株式会社,12182400,9758399,11815200,8,一般競争入札
20140318,海草建設部,道路建設課,平成２５年度　道改交金　第１１号－１０,国道３７０号道路改良調査業務,海草郡紀美野町鎌滝地内,城本建築設計事務所,3153600,2347107,2363072,11,一般競争入札
20140318,海草建設部,道路建設課,平成２５年度　道改交金　第１１号－９,国道３７０号道路改良調査業務,海草郡紀美野町鎌滝地内,株式会社岡本設計,2127600,1662145,1663524,11,一般競争入札
20140318,伊都建設部,道路建設課,平成２５年度　道改交金　第１５号－６,国道３７１号　道路改良工事,橋本市彦谷地内,株式会社里村建設,6235920,5467308,5487480,14,一般競争入札
20140318,伊都建設部,道路建設課,平成２５年度　道改交金　第１５号－８,国道３７１号　道路改良工事,橋本市向副地内,株式会社ワイエー,12320640,11126356,11135880,18,一般競争入札
20140318,伊都建設部,道路建設課,平成２５年度　道改交金　第１４号－５４,国道３７１号　道路改良調査検討業務,橋本市三石台外地内,国際航業株式会社和歌山営業所,9914400,7559126,7560000,14,一般競争入札
20140318,伊都建設部,道路建設課,平成２５年度　道改交金　第１４号－５５,国道３７１号外　道路改良調査業務,橋本市小原田外地内,ワコウコンサルタント株式会社,8445600,6557913,6584760,18,一般競争入札
20140318,伊都建設部,道路建設課,平成２５年度　道改交金　第２８－２号－３４,国道４８０号　道路改良調査業務,伊都郡高野町高野山地内,株式会社オリエンタルコンサルタンツ和歌山事務所,5313600,4077833,4079160,13,一般競争入札
20140318,那賀建設部,河川課,平成２５年度　防交金　第３０２号－３,根来川河川整備工損調査業務,岩出市川尻地内,株式会社技研和歌山営業所,1447200,1119038,1153764,5,一般競争入札
20140318,海草建設部,道路建設課,平成２５年度　地特　第１５号－３,三田三葛線地方特定道路整備発注者支援業務,和歌山市和田外地内,株式会社シーエスエス,12182400,9723011,11642400,7,一般競争入札
20140318,海草建設部,道路建設課,平成２５年度　地特　第１４号－２０,秋月海南線地方特定道路整備発注者支援業務,和歌山市和田外地内,株式会社シーエスエス,12182400,9552949,11642400,7,一般競争入札
20140318,海草建設部,道路建設課,平成２５年度　地特　第１４号－１９,秋月海南線地方特定道路整備発注者支援業務,和歌山市和田外地内,株式会社シーエスエス,12182400,9778060,11642400,7,一般競争入札
20140318,那賀建設部,道路建設課,平成２５年度　半振　第２号－７,上鞆渕那賀線半島振興道路整備調査業務,紀の川市赤沼田地内,有限会社熊野路測量設計,896400,745623,766800,2,一般競争入札
20140318,那賀建設部,道路建設課,平成２５年度　半振　第４号－３,新田広芝岩出停車場線外半島振興道路整備発注者支援業務,岩出市水栖外地内,株式会社シーエスエス,12495600,9806857,11858400,7,一般競争入札
20140318,那賀建設部,道路建設課,平成２５年度　道改交金　第１１３－３１号,泉佐野岩出線外１線道路改良調査業務,岩出市宮外地内,株式会社阪和測量設計,5497200,4618745,4620888,8,一般競争入札
20140318,海草建設部,河川課,平成２５年度　防交金　第１０８号－４,大門川河川整備発注者支援業務,和歌山市納定外地内,株式会社データ技研,12182400,9561796,11772000,8,一般競争入札
20140318,海草建設部,河川課,平成２５年度　防交金　第１０８号－５,大門川河川整備発注者支援業務,和歌山市中之島外地内,和歌山航測株式会社,12182400,9550000,11815200,8,一般競争入札
20140318,日高建設部,砂防課,平成２５年度　砂防　第１３号－３,瀧の谷川　砂防　工事,日高郡日高川町三十井川地内,鳥居建設,26741880,24130980,24166080,19,一般競争入札
20140318,伊都建設部,河川課,平成２５年度　２５年災　第１９号,丹生川　河川災害復旧外合併工事,伊都郡高野町中筒香地内,株式会社菱丸商会,49109760,44390758,47498400,3,一般競争入札（総合評価）
20140318,海草建設部,河川課,平成２５年度　堤改　第３０３号,土入川堤防改修工事,和歌山市湊地内,初島電設株式会社,18060840,16490965,16545600,15,一般競争入札
20140318,日高建設部,砂防課,平成２５年度　砂防　第１０８号,東岩代地区　砂防　調査業務,日高郡みなべ町東岩代地内,株式会社武田基礎調査,6015600,5131777,5248800,20,一般競争入札
20140318,日高建設部,河川課,平成２５年度　防交金　第２０３号－３,日高川　河川整備　工事,日高郡日高川町若野地内,弓倉建設,21406680,19448190,19479960,23,一般競争入札
20140318,海草建設部,道路建設課,平成２５年度　地特　第１３号－２０,粉河加太線地方特定道路整備発注者支援業務,和歌山市田屋外地内,和歌山航測株式会社,12182400,10077880,11815200,7,一般競争入札
20140318,日高建設部,砂防課,平成２５年度　砂防　第１０９号－２,片串地区　砂防　調査業務,日高郡日高川町初湯川地内,株式会社世紀工業,4546800,3845524,3852360,20,一般競争入札
20140318,海草建設部,河川課,平成２５年度　床上特緊　第５０１－３０号,和田川河川整備発注者支援業務,和歌山市坂田外地内,ワコウコンサルタント株式会社,12182400,9701384,11815200,8,一般競争入札
20140317,東牟婁新宮建設部,河川課,平成２５年度　防交金　第２０７号－５,熊野川河川整備発注者支援業務,新宮市熊野川町日足地内,有限会社熊野路測量設計,12387600,9759941,11988000,6,一般競争入札
20140317,西牟婁建設部,河川課,平成２５年度　２５年災　第１９６号,高原谷川河川災害復旧工事,田辺市中辺路町高原地内,有限会社千ノ本石材,13978440,12337479,12524760,3,一般競争入札
20140317,東牟婁新宮建設部,道路建設課,平成２５年度　道改交金　第２号－２,国道１６９号道路改良工事,東牟婁郡北山村竹原地内,有限会社小阪組,12934080,11607575,11685600,4,一般競争入札
20140317,海草建設部,道路建設課,平成２５年度　県債　道改交金　第８号,国道３７０号道路改良工事,海南市阪井地内,株式会社野上建設,87303960,81546566,83052000,5,一般競争入札（総合評価）
20140317,西牟婁建設部,道路保全課,平成２５年度　道保交金　第６０３－２号－２,国道３７１号交付金道路保全工事,田辺市龍神村龍神地内,株式会社伊藤組,20500560,18456070,18477720,35,一般競争入札
20140317,東牟婁新宮建設部,河川課,平成２５年度　防交金　第１１４－３０号,佐野川河川整備発注者支援業務,新宮市佐野地内,株式会社データ技研,12387600,10059062,11988000,4,一般競争入札
20140317,東牟婁新宮建設部,砂防課,平成２５年度　砂防　第１１６－９号－４,砂防関係施設点検業務,東牟婁郡那智勝浦町口色川外地内,有限会社熊野路測量設計,8553600,6493321,8208000,4,一般競争入札
20140317,東牟婁新宮建設部,砂防課,平成２５年度　砂防　第１１６－９号,砂防関係施設点検業務,新宮市新宮外地内,有限会社熊野路測量設計,6285600,4795828,6026400,3,一般競争入札
20140317,東牟婁新宮建設部,砂防課,平成２５年度　砂防　第１１６－９号－２,砂防関係施設点検業務,新宮市熊野川町宮井外地内,有限会社熊野路測量設計,7624800,5924088,7311600,3,一般競争入札
20140317,東牟婁新宮建設部,砂防課,平成２５年度　砂防　第１１６－９号－６,砂防関係施設点検業務,東牟婁郡北山村大沼外地内,有限会社熊野路測量設計,2235600,1738257,2138400,3,一般競争入札
20140317,東牟婁新宮建設部,砂防課,平成２５年度　砂防　第１１６－９号－５,砂防関係施設点検業務,東牟婁郡太地町太地外地内,有限会社吉野測量設計事務所,3542400,2661847,3358800,3,一般競争入札
20140317,東牟婁新宮建設部,砂防課,平成２５年度　砂防　第１１６－９号－３,砂防関係施設点検業務,東牟婁郡那智勝浦町勝浦外地内,有限会社熊野路測量設計,7354800,5562056,7257600,4,一般競争入札
